label,gender,log_mel_0,log_mel_1,log_mel_2,log_mel_3,log_mel_4,log_mel_5,log_mel_6,log_mel_7,log_mel_8,log_mel_9,log_mel_10,log_mel_11,log_mel_12,log_mel_13,log_mel_14,log_mel_15,log_mel_16,log_mel_17,log_mel_18,log_mel_19,log_mel_20,log_mel_21,log_mel_22,log_mel_23,log_mel_24,log_mel_25,log_mel_26,log_mel_27,log_mel_28,log_mel_29,log_mel_30,log_mel_31,log_mel_32,log_mel_33,log_mel_34,log_mel_35,log_mel_36,log_mel_37,log_mel_38,log_mel_39,log_mel_40,log_mel_41,log_mel_42,log_mel_43,log_mel_44,log_mel_45,log_mel_46,log_mel_47,log_mel_48,log_mel_49,log_mel_50,log_mel_51,log_mel_52,log_mel_53,log_mel_54,log_mel_55,log_mel_56,log_mel_57,log_mel_58,log_mel_59,log_mel_60,log_mel_61,log_mel_62,log_mel_63,log_mel_64,log_mel_65,log_mel_66,log_mel_67,log_mel_68,log_mel_69,log_mel_70,log_mel_71,log_mel_72,log_mel_73,log_mel_74,log_mel_75,log_mel_76,log_mel_77,log_mel_78,log_mel_79,log_mel_80,log_mel_81,log_mel_82,log_mel_83,log_mel_84,log_mel_85,log_mel_86,log_mel_87,log_mel_88,log_mel_89,log_mel_90,log_mel_91,log_mel_92,log_mel_93,log_mel_94,log_mel_95,log_mel_96,log_mel_97,log_mel_98,log_mel_99,log_mel_100,log_mel_101,log_mel_102,log_mel_103,log_mel_104,log_mel_105,log_mel_106,log_mel_107,log_mel_108,log_mel_109,log_mel_110,log_mel_111,log_mel_112,log_mel_113,log_mel_114,log_mel_115,log_mel_116,log_mel_117,log_mel_118,log_mel_119,log_mel_120,log_mel_121,log_mel_122,log_mel_123,log_mel_124,log_mel_125,log_mel_126,log_mel_127,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
angry,1,-40.93349,-41.809338,-41.619198,-40.978706,-39.390633,-37.38393,-34.83921,-30.99914,-29.134212,-28.848047,-30.006874,-31.089378,-32.83678,-33.924973,-34.33282,-34.038723,-32.873768,-32.993282,-32.869137,-32.64606,-33.016407,-32.099083,-31.654682,-32.553402,-33.515015,-33.920692,-34.974693,-34.978893,-35.14918,-34.936207,-34.59337,-34.1625,-32.857777,-31.71828,-31.695547,-32.500977,-34.496002,-34.479164,-34.094578,-33.506756,-33.529613,-33.409008,-33.26471,-34.135666,-34.404938,-34.32128,-33.973804,-33.8085,-33.2282,-33.30487,-35.00081,-35.00317,-34.701405,-35.03785,-35.157227,-34.88258,-34.403294,-34.005417,-33.9377,-34.021805,-34.685123,-35.34145,-36.214016,-36.6304,-37.097473,-36.96735,-35.81325,-34.882317,-34.69756,-34.61494,-35.37885,-37.168087,-37.683876,-38.011868,-37.842876,-37.14278,-38.11767,-38.974377,-38.61895,-38.749825,-38.464157,-37.92295,-37.213257,-37.324535,-38.076023,-38.95576,-39.345257,-40.016495,-40.178787,-39.963535,-40.241833,-40.54788,-40.468884,-40.483765,-40.406918,-40.08025,-39.942604,-39.87682,-39.86978,-39.80645,-40.356476,-40.34343,-39.91008,-39.49298,-40.0924,-41.41151,-42.08208,-42.213875,-42.290436,-42.20041,-42.376823,-42.599453,-43.06742,-43.236645,-43.400345,-43.68037,-43.85366,-44.1904,-44.569386,-44.61424,-44.7486,-44.875637,-45.095898,-45.227444,-45.4964,-45.879955,-46.298676,-46.298676,-422.647,38.85035,-16.750538,-1.0205783,-6.9374704,-0.10928164,-7.619318,-3.3435533,-5.6982026,-6.035234,-5.190815,-5.706592,-4.005762,-3.094872,-4.6906796,-1.5107279,-4.511437,-5.0646596,-2.2734306,-3.308667,-3.9458003,0.40802303,3.391638,2.1029613,0.6257774,2.6565275,1.988491,1.7957945,-0.17992358,1.0563751,3.7018056,2.9477165,0.98680097,0.5477279,0.8780909,-0.7532982,-0.8740877,2.1302454,0.0064272126,-1.0625196
angry,1,-44.710213,-43.871212,-42.82141,-41.54395,-38.988617,-36.239555,-33.611084,-30.235598,-28.831799,-29.093348,-30.364563,-31.783484,-34.462032,-35.215122,-35.031433,-34.13888,-33.080307,-33.29644,-33.908146,-33.509914,-33.995827,-33.529045,-32.980545,-33.810387,-34.046436,-34.43228,-35.683167,-36.5306,-36.483402,-36.160564,-35.821148,-35.376564,-33.796413,-32.745037,-32.85423,-34.118725,-36.06334,-36.452427,-35.83287,-34.94513,-34.2533,-34.663918,-35.77393,-36.468,-36.145897,-34.78847,-34.294456,-35.39534,-36.728127,-36.262505,-36.200565,-35.60811,-36.400333,-37.68185,-36.717403,-36.08027,-36.263554,-35.83236,-34.72532,-34.2891,-34.981728,-35.35601,-36.398888,-37.9059,-37.270844,-37.0362,-36.95311,-35.677,-35.83975,-36.802906,-36.95959,-37.635647,-38.091797,-40.035793,-40.352295,-40.048325,-39.685707,-40.394344,-40.821613,-40.50342,-40.13053,-39.70639,-38.48804,-37.902607,-38.817688,-39.765526,-40.428585,-41.218655,-41.39169,-41.019714,-41.32708,-41.47189,-41.328304,-41.409634,-41.755898,-41.55921,-41.317497,-41.11962,-40.92402,-41.0479,-40.886417,-40.94084,-41.151615,-40.50596,-41.1915,-42.3904,-42.66154,-43.11716,-43.45865,-43.362904,-43.411106,-43.920002,-44.354446,-44.531906,-44.717007,-44.854427,-44.931206,-45.135326,-45.418724,-45.684124,-45.76171,-45.954388,-46.246883,-46.449337,-46.636726,-46.96324,-47.24618,-47.2565,-435.31158,39.68834,-14.45683,0.49358913,-5.954214,0.22282651,-9.221676,-4.3346257,-4.404653,-6.089862,-7.3025794,-6.8995967,-3.3216813,-4.2574134,-6.750876,-2.2860496,-5.6278687,-5.7850876,-3.4069693,-5.0390286,-5.5307417,-0.7143663,2.2568724,0.21726015,-0.41319758,1.8515747,0.773849,0.4266708,-0.00332206,1.0299544,3.9470727,3.0270255,0.91538686,1.2083957,0.8588462,-1.389304,-1.4807324,0.7219132,-0.06476387,0.42028007
fearful,1,-54.143383,-52.751667,-45.761345,-41.348843,-40.817627,-44.212955,-48.072594,-44.93045,-43.39788,-44.537327,-45.50995,-45.50425,-45.21162,-44.694576,-45.942986,-46.811325,-46.445946,-47.356934,-48.185955,-49.14178,-51.243065,-50.873447,-50.105377,-50.920906,-51.884796,-52.341846,-52.650063,-52.136948,-52.450924,-53.088615,-53.109467,-53.44182,-53.42918,-52.842777,-52.19924,-51.369812,-51.81086,-52.52929,-51.6748,-50.50181,-51.221954,-52.22689,-51.342285,-51.714516,-51.462826,-50.952038,-51.519524,-51.851852,-52.1706,-52.521732,-53.67656,-53.683636,-53.918224,-53.64173,-54.355927,-53.5485,-53.92975,-53.779255,-53.193745,-53.611843,-53.87772,-54.342667,-54.32411,-55.292423,-55.199093,-55.041153,-54.41128,-53.986248,-54.418983,-54.93742,-56.32587,-57.63279,-57.84242,-57.69396,-58.37073,-58.479103,-59.27761,-59.703335,-59.97713,-60.15497,-60.613506,-60.04046,-58.999424,-58.765285,-59.270718,-59.381157,-59.900906,-60.458145,-60.81365,-61.432766,-61.68566,-61.377354,-60.61347,-59.87957,-59.670673,-59.75035,-59.83264,-59.745514,-59.411293,-59.131466,-59.116886,-59.575916,-59.63632,-59.6989,-59.285862,-58.760994,-59.265575,-59.545177,-59.951794,-60.563164,-60.985107,-61.25004,-61.623947,-62.019276,-62.67222,-63.412846,-64.30522,-64.76013,-64.83819,-65.31406,-65.64772,-65.92322,-66.11385,-66.39157,-66.74409,-67.34681,-68.20758,-68.455444,-628.7224,63.698135,0.15218692,8.789053,1.6801983,14.5487385,-6.880486,2.720422,-4.832859,-5.9471436,-5.9069605,-2.855222,0.049405053,-2.1814585,-3.093998,-0.68027204,-1.8812925,-2.366254,-0.54136634,-0.8096123,-3.8977013,-0.41088924,-1.3922029,-2.6002777,-3.10156,-3.2725837,-2.7784917,-0.41118023,-3.219374,-2.5164096,-1.4717855,-1.7775472,-3.3595772,-1.5661603,-1.4229273,-2.751063,-2.484451,-2.1666427,-1.6331241,-2.4930751
fearful,1,-58.291862,-58.01862,-51.65529,-47.434525,-46.914494,-50.13397,-55.221386,-51.9764,-50.28567,-51.09045,-52.579754,-53.954494,-52.891335,-51.88793,-52.25597,-54.332397,-54.65792,-55.27584,-55.979023,-56.410984,-58.572136,-57.861725,-57.387012,-58.4931,-59.819336,-59.23985,-58.662674,-58.27846,-59.07246,-59.88727,-59.287037,-59.589657,-60.183094,-59.782124,-59.21659,-58.6573,-58.321484,-58.921093,-58.975212,-58.12689,-58.051853,-58.7597,-58.68074,-58.471294,-57.913055,-58.03617,-58.56929,-59.180965,-60.621292,-60.143517,-60.881256,-61.762863,-61.78496,-61.52217,-62.0428,-60.961876,-60.815662,-60.776997,-60.72782,-60.67999,-61.19706,-61.849636,-61.626015,-62.04485,-61.771034,-61.60882,-60.982254,-61.785824,-62.353992,-63.444836,-64.555984,-65.56864,-65.782616,-66.16861,-66.13515,-66.66617,-67.458435,-67.34185,-67.488396,-67.30861,-67.249695,-66.516,-65.94973,-65.82865,-66.176865,-66.39953,-66.54996,-66.8966,-67.66476,-68.49076,-69.0359,-69.14238,-68.47182,-67.980446,-68.18138,-68.06138,-68.074745,-68.10917,-67.40692,-67.08721,-67.32067,-66.63116,-67.106766,-67.53154,-66.652405,-66.06077,-66.50041,-67.04246,-67.09718,-67.16883,-67.2632,-67.1857,-67.67959,-68.34933,-69.014915,-69.90297,-70.39669,-71.084694,-71.799,-72.052475,-72.42856,-72.58939,-73.115135,-73.13193,-73.51536,-74.29654,-75.73164,-76.16605,-709.5105,64.930244,3.0776331,7.8256097,2.706293,14.646838,-5.1508937,5.269447,-4.295296,-1.6223065,-7.028102,-2.7098129,2.1762109,-1.9139322,-4.205563,-0.28832868,-1.085179,-1.6762974,0.4281851,-0.47116455,-3.4382277,-0.7813514,-1.8018998,-1.374624,-3.3394084,-3.031053,-3.0051553,0.14287312,-2.5920372,-2.4113586,-2.0671737,-1.5924107,-2.9600284,-1.9753107,-1.4624841,-1.138211,-2.0240078,-1.9258409,-1.552577,-1.7870957
fearful,1,-58.88382,-57.053947,-49.73564,-45.647438,-44.897446,-47.569374,-51.67729,-48.756298,-47.522297,-48.709316,-50.461765,-49.79874,-49.97868,-49.90925,-50.356277,-51.015003,-49.989822,-51.731033,-53.17233,-53.08756,-53.76044,-53.52458,-54.3629,-56.652477,-56.555004,-55.13714,-54.754543,-55.273132,-57.189236,-57.751682,-55.43309,-55.436752,-56.695427,-56.892693,-55.209473,-53.989914,-54.667847,-55.62121,-55.16548,-54.809376,-55.11665,-55.02139,-55.066917,-55.35924,-54.22668,-54.38455,-54.90143,-54.107185,-55.12051,-55.116962,-56.035057,-57.49495,-57.45027,-57.1479,-57.13022,-56.60274,-56.403908,-56.115974,-55.407726,-56.17235,-56.25899,-57.161243,-57.742107,-58.30882,-57.77125,-57.252216,-56.453136,-56.38688,-56.851425,-57.83565,-59.5028,-60.49503,-60.540295,-60.038498,-60.150497,-61.13608,-61.59249,-61.9946,-61.809055,-62.118538,-61.82586,-61.21468,-60.590294,-59.94798,-60.085075,-60.96485,-61.103382,-61.45525,-62.2884,-62.869015,-63.462532,-63.32694,-62.71226,-62.595287,-62.67363,-62.648952,-62.28764,-62.61467,-62.510513,-62.014427,-62.08852,-61.25287,-60.738533,-61.24861,-62.27513,-61.770298,-61.477966,-62.324112,-62.56757,-62.48399,-63.134686,-63.153973,-63.395874,-64.02301,-64.628975,-65.2687,-65.99606,-66.442825,-66.79387,-67.16544,-67.12291,-67.01316,-67.195885,-67.56259,-67.77439,-68.09708,-68.72388,-68.761086,-659.7563,54.014687,-1.5458174,7.9527884,2.4214256,11.948643,-4.3575625,1.9783176,-4.502141,-4.1818867,-5.5476284,-4.0758495,1.3124942,-2.9656055,-3.4831543,-0.07980422,-1.8691775,-2.712207,-0.745956,-2.6291623,-4.293762,-1.2941675,-1.27726,-2.382951,-4.377756,-3.5358903,-2.8821921,0.34699437,-2.9304373,-3.4418035,-1.0128396,-1.5200021,-3.3412597,-2.6261456,-1.7907819,-1.8380375,-2.622783,-1.7088857,-0.88116467,-2.5004816
fearful,1,-63.078796,-59.484093,-51.78866,-47.125942,-46.17698,-49.15407,-54.112473,-51.38247,-49.008244,-49.812183,-51.80567,-51.60242,-51.16378,-50.88211,-51.456066,-52.73245,-52.19314,-53.77249,-55.043446,-54.469685,-55.297066,-55.360676,-56.027935,-57.860355,-58.20748,-56.96449,-56.925686,-57.30354,-58.165245,-58.574596,-57.21707,-57.374496,-58.41735,-58.062782,-56.350555,-55.417767,-56.59701,-57.883606,-56.831432,-56.58567,-57.261337,-57.08105,-56.728363,-56.82657,-56.60218,-56.826046,-56.498093,-56.15837,-57.149826,-57.301098,-58.514187,-58.920303,-59.026215,-59.273182,-59.109524,-58.457596,-58.11022,-58.223946,-58.280674,-58.342045,-58.79556,-59.6174,-59.95165,-60.209206,-59.86352,-59.485058,-58.779034,-59.12888,-59.596718,-59.95032,-61.226482,-62.351067,-62.33508,-61.859306,-61.785114,-62.630894,-63.402954,-63.66696,-63.745827,-64.18923,-63.917995,-63.644848,-63.166626,-62.852863,-62.997448,-63.450714,-63.708107,-64.18146,-64.17875,-64.688644,-65.431816,-65.500694,-64.82498,-64.52705,-64.62256,-64.74122,-64.80774,-64.9348,-64.654526,-64.14916,-64.00976,-63.648922,-63.03983,-63.642147,-63.903236,-63.52025,-63.999275,-64.81018,-64.72435,-64.85717,-65.233955,-65.270744,-65.615845,-66.13167,-66.840744,-67.34985,-68.11961,-68.6227,-69.114716,-69.214035,-69.11451,-69.50003,-69.708755,-70.0546,-70.425415,-71.166725,-71.876434,-72.126144,-682.849,56.569984,-1.5616933,7.8841505,1.0476574,11.521948,-5.4547896,2.4401724,-5.4050713,-4.6140018,-5.9381275,-4.0533714,-0.8181749,-3.1454878,-3.4657183,-0.49710456,-2.5631971,-2.09051,-1.5662116,-2.7533615,-4.027552,-1.6419894,-1.6680096,-1.9502299,-4.3150086,-3.48361,-3.6772704,-0.32955644,-3.3484771,-3.790952,-2.1167173,-2.3554428,-3.669471,-3.3297606,-2.4658513,-2.135063,-2.5580347,-1.7795238,-1.4931504,-2.9647174
fearful,1,-54.042816,-52.493248,-49.065228,-44.652157,-36.92616,-34.816338,-38.170586,-41.874496,-44.3574,-43.18394,-38.874237,-36.34035,-37.0565,-38.63496,-40.414085,-41.26485,-39.91785,-40.614265,-41.387062,-41.512432,-43.908146,-44.84026,-45.246075,-46.12784,-46.557217,-46.235752,-46.115524,-45.8191,-47.31302,-48.489685,-48.38962,-47.876892,-46.765415,-46.334126,-47.63628,-48.13256,-48.292988,-45.996037,-45.213047,-46.63522,-47.064114,-45.747437,-44.082817,-44.748463,-46.124077,-45.200993,-43.792255,-45.01426,-45.76584,-44.703728,-46.110554,-46.904255,-46.981956,-46.577595,-46.394806,-46.228878,-46.04563,-46.517437,-46.83732,-46.609394,-47.581047,-48.130867,-47.90915,-48.164055,-47.83536,-47.88843,-47.322453,-47.204323,-47.033245,-47.431164,-49.292,-51.5386,-52.762646,-53.52166,-54.1777,-54.708645,-54.75877,-55.39059,-55.483814,-55.36977,-54.90659,-54.133152,-52.77824,-52.237617,-53.281216,-54.562466,-55.760513,-55.67654,-55.423695,-55.467823,-55.748123,-55.875023,-56.0441,-56.295593,-56.238735,-55.922867,-55.561428,-54.952984,-54.27749,-53.56823,-54.192722,-55.43208,-55.290928,-53.790356,-53.500782,-55.394794,-56.920967,-56.989807,-57.17109,-57.11144,-57.138485,-57.58852,-58.04295,-58.620075,-59.21633,-59.524136,-59.831646,-60.34003,-61.13286,-61.517433,-61.337227,-61.45861,-61.898148,-62.137173,-62.348564,-62.824436,-63.22526,-63.260868,-569.61255,67.45983,-9.903627,4.292151,1.6624043,12.111913,-11.240511,-5.4119453,-7.782958,-9.55167,-8.377112,-4.843147,-0.5747226,-5.0223947,-6.4435306,0.8742186,-2.967577,-4.8306212,0.08003895,-1.829887,-5.311101,-3.8702316,-1.7600504,-3.034105,-5.6467633,-3.4821486,-3.7908006,-2.707725,-3.829509,-4.236998,-3.273861,-2.6628525,-4.2535863,-3.8877835,-2.1516652,-4.1406446,-2.174418,1.3992617,-0.51058507,1.435694
fearful,1,-55.557808,-53.53876,-49.80697,-43.931572,-37.497807,-36.055183,-39.92137,-43.931442,-45.549297,-43.825844,-39.46751,-37.660725,-38.88432,-40.659393,-43.386242,-43.56901,-42.652992,-42.018665,-41.715195,-42.885975,-47.010765,-48.032356,-47.90069,-47.273357,-46.126476,-46.14705,-48.70873,-49.60913,-49.60706,-49.08177,-47.243668,-47.57926,-49.192375,-49.502747,-49.35928,-48.406048,-46.99691,-47.317314,-48.67676,-49.125877,-46.885117,-45.845257,-47.380146,-49.24074,-47.398823,-46.116375,-47.644714,-48.991493,-47.65502,-47.686146,-49.96779,-49.531506,-48.76608,-49.07331,-49.11303,-48.381042,-49.214504,-49.382645,-49.030453,-49.68942,-49.735058,-50.32749,-50.070843,-50.777065,-50.56364,-50.57055,-50.244503,-49.89493,-50.00471,-50.155052,-51.60778,-52.72649,-53.838524,-54.040485,-53.970142,-54.695065,-55.821533,-56.528915,-56.518547,-56.57057,-56.37777,-55.602493,-54.57076,-54.261726,-54.8588,-55.34381,-56.177494,-57.38581,-57.815613,-57.7287,-57.984074,-57.917072,-57.69438,-57.809692,-57.58449,-57.078022,-56.56169,-56.31625,-55.736225,-54.75887,-54.723434,-55.592667,-55.876522,-55.632442,-55.042816,-55.935596,-57.539124,-57.8861,-58.331223,-58.63148,-58.499733,-58.80685,-59.34028,-59.930714,-60.774685,-61.104126,-61.418312,-61.89789,-62.311157,-62.809795,-62.99406,-63.066685,-63.37292,-63.781345,-64.029526,-64.67153,-65.59789,-65.67227,-588.30444,66.55261,-6.770003,7.0381284,-0.5154035,11.231016,-10.62762,-1.4943305,-7.134598,-9.173728,-6.9665384,-6.0304694,-2.0393913,-3.601934,-6.076253,0.34775814,-4.126145,-4.2835484,-0.020610703,-2.4994001,-5.204935,-2.7328396,-2.9765375,-3.3875146,-4.3880863,-3.2299566,-4.5473156,-2.2621796,-3.6503816,-4.267334,-3.200347,-3.0221963,-4.4761844,-3.436648,-2.9728315,-4.965908,-4.0229607,-1.6097945,-1.8394303,0.25700966
fearful,1,-54.01728,-52.884235,-48.978783,-42.47966,-35.595837,-33.61553,-36.255,-39.870934,-42.96532,-41.97898,-38.77073,-37.138344,-37.404846,-37.965042,-39.19372,-40.237717,-39.865284,-40.302258,-40.5884,-40.542065,-42.215893,-42.39075,-42.247128,-43.174934,-43.677822,-43.790783,-44.342907,-44.100304,-43.979313,-44.08816,-44.370407,-45.363987,-45.297085,-44.58497,-44.02121,-43.680313,-44.470512,-44.94632,-44.576763,-43.755222,-42.621037,-42.776722,-43.26037,-43.34886,-43.548294,-42.452896,-41.745903,-42.15463,-42.81783,-43.288616,-44.277855,-44.80693,-45.12278,-45.005295,-45.015274,-44.614742,-43.774063,-44.16624,-43.9944,-43.794395,-44.535088,-44.946445,-45.66784,-45.77903,-45.600727,-44.97785,-44.43579,-44.190796,-44.548588,-45.758232,-47.71319,-49.0381,-50.19476,-51.178272,-51.296116,-51.501625,-51.161934,-50.448677,-50.32894,-50.390625,-50.479904,-50.12802,-49.537792,-49.055992,-49.554787,-49.731018,-49.95787,-50.921467,-51.927635,-52.782124,-53.003918,-52.905006,-52.234726,-51.58125,-51.49945,-51.362522,-51.121094,-50.94656,-50.19213,-49.83284,-50.60892,-51.208755,-51.33136,-51.054745,-50.669136,-51.566383,-52.617577,-53.29906,-53.095867,-52.723705,-52.76419,-53.16766,-54.40622,-55.529686,-56.159595,-56.278263,-56.69614,-57.283424,-57.599964,-57.79885,-57.564884,-57.67135,-58.421696,-59.24327,-59.797386,-60.62263,-61.84078,-62.084946,-538.9804,58.072445,-13.123163,5.1794643,-3.913746,10.765169,-11.142845,-3.485819,-7.5119243,-6.6292934,-8.047451,-4.9638176,-0.7870625,-3.7942114,-8.740631,-0.7446842,-2.8443766,-5.2199802,-2.4546506,-1.9591644,-7.275829,-2.923593,-3.4132252,-2.5317774,-6.5015917,-4.9095063,-3.4042108,-2.271387,-5.9550867,-5.040765,-2.6034448,-3.965344,-3.6919806,-2.586372,-2.5371125,-2.1419334,-0.9352531,0.7292458,0.39601782,1.0961715
fearful,1,-53.730816,-52.706554,-48.13366,-41.36614,-34.26098,-33.23278,-38.360607,-41.149006,-41.848522,-40.14979,-36.438522,-36.05826,-37.54899,-38.36234,-38.6488,-38.409386,-37.907124,-38.85528,-40.81987,-41.352703,-43.895947,-44.394585,-44.86032,-45.273006,-45.30494,-45.662895,-46.264893,-45.196167,-44.94395,-45.56302,-45.518154,-46.623665,-46.92879,-46.049618,-45.83505,-44.84206,-44.565353,-44.309834,-43.354202,-42.296017,-40.984734,-41.646782,-42.294415,-42.465908,-42.877834,-43.22596,-43.30583,-43.67014,-43.928585,-43.86029,-46.242176,-45.984062,-46.859108,-47.514668,-47.44217,-47.00273,-46.621418,-46.694332,-46.645294,-46.334236,-47.364666,-47.930374,-48.424828,-48.924522,-48.50489,-48.232082,-47.803387,-47.320274,-46.863964,-48.13611,-49.34617,-51.07273,-52.532127,-53.195,-53.82466,-54.02959,-54.630577,-54.37007,-54.187572,-53.599197,-53.269333,-52.619404,-52.263756,-52.767654,-53.545616,-54.19082,-54.571182,-55.21462,-55.720478,-56.34035,-56.08064,-55.880753,-55.666794,-55.776863,-55.551224,-55.55189,-55.404613,-55.36789,-54.720585,-54.1315,-54.50778,-55.277885,-55.063805,-54.772102,-54.431763,-55.8182,-57.509296,-57.816536,-56.88179,-56.20136,-56.446323,-57.053917,-58.13567,-58.843063,-59.649097,-60.33689,-60.37592,-60.755775,-61.567936,-62.043903,-61.781746,-61.980682,-62.79977,-63.61544,-64.13755,-65.08626,-66.45855,-66.85938,-563.7197,76.45018,-11.383374,4.0655255,-3.3722982,12.995871,-7.816029,-0.43180957,-10.562568,-10.679482,-11.414132,-4.7656755,-0.99810654,-2.9026995,-7.6159315,-0.9002681,-3.2175827,-4.1295986,-0.23957402,-0.21765946,-6.4938912,-3.8417082,-3.943463,-4.3175373,-7.879485,-2.507512,-2.8757644,-2.5676708,-4.5966578,-4.7314835,-2.4485834,-3.1257656,-3.701513,-3.4450665,-3.053911,-2.6643305,-3.0198457,-0.52903056,-1.8213946,-0.9310335
disgust,1,-54.542408,-51.4923,-46.421906,-45.194687,-46.957264,-49.35618,-48.763195,-47.254013,-47.643387,-50.017025,-47.788296,-48.11399,-49.560085,-50.9636,-50.153263,-49.44507,-49.702385,-53.322308,-54.361298,-52.579468,-53.385006,-54.43047,-54.957573,-55.42522,-55.875862,-56.364517,-55.714577,-54.248672,-54.680412,-56.742584,-56.690113,-56.26688,-56.23412,-55.858555,-55.931175,-55.4282,-55.25316,-55.15498,-54.12988,-54.36677,-54.655663,-54.543343,-54.755463,-55.259323,-55.63728,-55.685307,-56.1375,-57.050674,-57.237755,-57.238777,-58.291546,-57.991722,-58.39908,-58.87974,-58.947582,-58.569176,-58.517315,-58.8033,-57.989735,-57.56751,-57.76672,-58.511364,-59.231983,-58.834328,-58.375576,-58.393967,-59.05464,-59.452328,-59.69048,-61.00734,-62.576153,-63.088936,-62.664593,-61.88089,-61.55472,-61.787117,-61.98239,-61.729607,-62.363216,-62.687767,-62.737125,-62.114925,-61.549183,-61.473087,-62.02248,-62.41171,-63.152973,-64.20677,-64.99848,-65.270836,-65.2934,-65.31249,-64.95413,-65.01405,-65.22197,-64.78636,-64.24996,-64.51565,-64.38414,-64.45911,-64.695076,-64.58192,-64.28452,-64.053955,-63.7082,-63.42623,-63.60185,-64.71348,-65.360634,-65.69522,-65.609085,-65.63265,-66.09952,-67.0394,-67.73926,-68.34951,-69.07887,-69.43694,-70.142555,-70.323814,-70.4587,-70.93158,-71.20334,-71.608154,-71.74203,-72.32693,-73.739914,-74.3599,-674.7243,69.159386,-0.24560328,12.518355,0.2372115,12.695392,-2.582461,6.291494,-4.5978885,-1.8983675,-5.1212893,-4.582213,2.0551245,0.44389626,-4.0431657,-1.1636378,-0.44494984,-0.8037909,-0.80020815,0.7090274,-1.4634265,-0.3211504,-2.161268,-1.5866951,-1.2581449,-1.5570676,-2.077276,1.4087083,-2.2417324,-1.7861893,-0.79624623,-0.5187962,-2.7010863,-1.926632,-0.02201652,-1.250806,-1.411901,-0.5817717,-1.4368615,-0.77783114
disgust,1,-57.38364,-54.110786,-47.867897,-45.686077,-46.02557,-49.124847,-49.443996,-48.225136,-48.46558,-50.76882,-49.73668,-49.118206,-49.746902,-50.69242,-50.928288,-50.470703,-50.56113,-52.463417,-53.49605,-53.199905,-53.63927,-54.116676,-54.386486,-54.748524,-55.503044,-55.964214,-56.061207,-54.842636,-54.48081,-55.673454,-56.692066,-56.87851,-56.415047,-56.178574,-55.49305,-55.57605,-56.47664,-56.555126,-56.19677,-55.931496,-55.935867,-55.660385,-55.398186,-55.729534,-56.018204,-55.320545,-54.84224,-55.91501,-56.998764,-56.97473,-57.550724,-58.06817,-57.64494,-57.90667,-58.246864,-57.666267,-57.505604,-57.386456,-57.107414,-57.29053,-57.881466,-58.20716,-58.303463,-58.445206,-57.891838,-58.27792,-58.75966,-59.384956,-59.63336,-60.206306,-60.688557,-61.248344,-61.053627,-60.94571,-61.54062,-61.82275,-61.854076,-61.851025,-62.29735,-62.746593,-62.50715,-61.961662,-61.779118,-61.907467,-62.132793,-62.204845,-62.953896,-63.856262,-64.075874,-64.32472,-64.776794,-64.90152,-64.69871,-64.47332,-64.08947,-64.12872,-63.57571,-63.24186,-63.36809,-63.2644,-63.661667,-63.909935,-63.66664,-63.554733,-63.166744,-62.547844,-62.128975,-62.70246,-64.17213,-64.72455,-64.660065,-64.36013,-64.66907,-65.297874,-66.32221,-67.156265,-68.01351,-68.153275,-68.48587,-68.7721,-68.89598,-69.15488,-69.78235,-70.08096,-70.24665,-70.82071,-71.77907,-72.08721,-670.75507,61.938164,-0.11009175,10.221857,1.4995935,11.953727,-5.3793573,4.001712,-4.789984,-1.7324126,-3.5150132,-3.2741888,0.8215673,-1.3297685,-3.7137134,-1.3930094,-0.75137615,-0.8550808,-0.81880766,-1.126518,-3.6196449,-0.6168528,-2.0761738,-1.9302698,-2.021081,-2.920083,-2.895937,-0.331194,-2.422485,-1.7496301,-2.5631785,-1.4273024,-2.2885056,-2.6679733,-0.92383,-1.9743218,-0.6766546,-1.3754449,-1.5234814,-1.1886821
